locus_id	gene	chr	tss	locus_pos	distance_to_lead	within_1mb	abc_score	eqtl_score	distance_score
CHD8_ASD	OR4E1	14	21673818	21385689	288129	True	0.580348	0.0	0.7112663918244805
CHD8_ASD	OR4E2	14	21653835	21385689	268146	True	1.158297	0.0	0.7312913240325241
CHD8_ASD	OR5AU1	14	21159060	21385689	226629	True	0.202377	28.33902453994109	0.7728954430577629
CHD8_ASD	OR6S1	14	20641691	21385689	743998	True	0.721068	6.482343650865677	0.2544407990331755
CHD8_ASD	OSGEP	14	20455089	21385689	930600	True	1.96507	88.89951917187476	0.06744723450906198
CHD8_ASD	PIP4P1	14	20461465	21385689	924224	True	0.0	7.76076310383768	0.07383661386944262
CHD8_ASD	PNP	14	20468954	21385689	916735	True	2.032589	108.06076288082232	0.08134132874238653
CHD8_ASD	RAB2B	14	21476960	21385689	91271	True	1.259605	21.23999844327544	0.9085374774778386
CHD8_ASD	RNASE1	14	20802855	21385689	582834	True	0.702043	19.57598455017801	0.41594298460977286
CHD8_ASD	RNASE10	14	20505537	21385689	880152	True	0.240081	7.317765545809831	0.11800109429144634
CHD8_ASD	RNASE11	14	20609884	21385689	775805	True	0.138784	23.098085826984285	0.22256705541403699
CHD8_ASD	RNASE12	14	20590823	21385689	794866	True	0.231556	4.909051012667093	0.2034660579252956
CHD8_ASD	RNASE13	14	21034807	21385689	350882	True	1.04047	6.158183321784114	0.6483817113034694
CHD8_ASD	RNASE2	14	20955487	21385689	430202	True	0.561716	28.476478540404525	0.5688952666884456
CHD8_ASD	RNASE3	14	20891385	21385689	494304	True	0.245697	19.130316614201767	0.5046587554338786
CHD8_ASD	RNASE4	14	20684560	21385689	701129	True	3.306151	35.538852772513195	0.29739975508715255
CHD8_ASD	RNASE6	14	20781268	21385689	604421	True	0.554979	51.70817844041754	0.39431068657769364
CHD8_ASD	RNASE7	14	21042316	21385689	343373	True	1.224946	20.638421360320077	0.6559064681442941
CHD8_ASD	RNASE8	14	21057822	21385689	327867	True	0.939225	0.0	0.6714450058422337
CHD8_ASD	RNASE9	14	20560931	21385689	824758	True	0.307638	0.0	0.17351133273073815
CHD8_ASD	RP11-14J7.7	14	20609795	21385689	775894	True	0.0	0.0	0.22247786865696773
CHD8_ASD	RP11-903H12.5	14	20684587	21385689	701102	True	0.0	0.0	0.2974268117437915
CHD8_ASD	RPGRIP1	14	21280083	21385689	105606	True	0.624998	26.76473675568055	0.8941723969993166
CHD8_ASD	SALL2	14	21537216	21385689	151527	True	1.108331	8.095904158390688	0.8481550366467383
CHD8_ASD	SLC39A2	14	20999255	21385689	386434	True	0.487296	39.56784075825604	0.612755109198662
CHD8_ASD	SUPT16H	14	21384019	21385689	1670	True	1.4438	7.728002818496456	0.998326495681958
CHD8_ASD	TEP1	14	20413501	21385689	972188	True	1.117877	26.565330517347213	0.02577196649784652
CHD8_ASD	TMEM253	14	21098811	21385689	286878	True	2.401751	5.464641310359291	0.7125200169154209
CHD8_ASD	TOX4	14	21476597	21385689	90908	True	1.259605	41.62037363994358	0.9089012391948741
CHD8_ASD	TPPP2	14	21024109	21385689	361580	True	1.80874	14.332055125400236	0.6376612626840604
CHD8_ASD	ZNF219	14	21104722	21385689	280967	True	2.402387	7.091187507173542	0.7184434205225743
SERPINA1_COPD	ASB2	14	93976739	94376738	399999	True	2.228328	8.294113205748744	0.5991616444835486
SERPINA1_COPD	CCDC197	14	93987225	94376738	389513	True	0.0	55.52924855853416	0.6096696482434217
SERPINA1_COPD	CLMN	14	95319908	94376738	943170	True	0.614304	37.94941532675129	0.0548508576960155
SERPINA1_COPD	DDX24	14	94081212	94376738	295526	True	0.897754	19.50614617551665	0.703853870003788
SERPINA1_COPD	DICER1	14	95158010	94376738	781272	True	1.072328	23.719952302851546	0.21708858349383608
SERPINA1_COPD	FAM181A	14	93918894	94376738	457844	True	0.143914	31.8964220340548	0.5411952628804717
SERPINA1_COPD	GSC	14	94770113	94376738	393375	True	0.473124	27.02639514653384	0.6057995442456504
SERPINA1_COPD	IFI27	14	94104836	94376738	271902	True	0.380385	5.873511429299626	0.7275274424645207
SERPINA1_COPD	IFI27L1	14	94081301	94376738	295437	True	0.897754	71.51219583967361	0.7039430567608572
SERPINA1_COPD	IFI27L2	14	94130253	94376738	246485	True	0.540927	114.9701375446319	0.752997777345762
SERPINA1_COPD	OTUB2	14	94026340	94376738	350398	True	0.48359	14.211970993257957	0.6488667269261834
SERPINA1_COPD	PPP4R4	14	94146128	94376738	230610	True	0.277265	20.70397795381453	0.7689060893511013
SERPINA1_COPD	PRIMA1	14	93788485	94376738	588253	True	0.364617	9.968026310908282	0.4105126134124858
SERPINA1_COPD	RP11-986E7.7	14	94592058	94376738	215320	True	0.0	0.0	0.7842281737959287
SERPINA1_COPD	SERPINA1	14	94390693	94376738	13955	True	1.168758	13.354202552272325	0.986015716911212
SERPINA1_COPD	SERPINA10	14	94293268	94376738	83470	True	0.678757	6.964050220463326	0.9163548470497221
SERPINA1_COPD	SERPINA11	14	94452800	94376738	76062	True	2.181396	27.518558804815186	0.923778391952749
SERPINA1_COPD	SERPINA12	14	94517844	94376738	141106	True	0.126532	38.58025897485935	0.858597904010999
SERPINA1_COPD	SERPINA3	14	94612384	94376738	235646	True	0.876651	26.37695446218337	0.7638595218387303
SERPINA1_COPD	SERPINA4	14	94561442	94376738	184704	True	0.353253	8.722539777695067	0.8149084182277689
SERPINA1_COPD	SERPINA5	14	94561442	94376738	184704	True	0.492	74.74526828681454	0.8149084182277689
SERPINA1_COPD	SERPINA6	14	94323389	94376738	53349	True	0.362437	7.523849754320732	0.9465390527765141
SERPINA1_COPD	SERPINA9	14	94479689	94376738	102951	True	0.696599	23.1256776654952	0.8968329682354851
HBA1_THALASSEMIA	ANTKMT	16	720581	176680	543901	True	0.0	10.982394937724395	0.45495768138481985
HBA1_THALASSEMIA	ARHGDIG	16	280450	176680	103770	True	1.071487	55.25979921407837	0.8960122496507688
HBA1_THALASSEMIA	AXIN1	16	352723	176680	176043	True	0.988285	42.107784034528585	0.8235875924185244
HBA1_THALASSEMIA	C1QTNF8	16	1096244	176680	919564	True	0.628901	56.18133211662705	0.0785063923856556
HBA1_THALASSEMIA	CACNA1H	16	1153106	176680	976426	True	0.526721	54.73919665551941	0.02152507350391719
HBA1_THALASSEMIA	CAPN15	16	527712	176680	351032	True	2.291837	58.38146346595222	0.6482313965443639
HBA1_THALASSEMIA	CCDC78	16	726954	176680	550274	True	2.380344	34.88645772004604	0.44857130831962133
HBA1_THALASSEMIA	CHTF18	16	788046	176680	611366	True	0.865282	22.565048063912247	0.38735111323110594
HBA1_THALASSEMIA	CIAO3	16	741329	176680	564649	True	0.0	99.46534196020514	0.4341661439053378
HBA1_THALASSEMIA	DECR2	16	401858	176680	225178	True	1.144286	72.06062853248493	0.7743494878275108
HBA1_THALASSEMIA	FAM234A	16	234521	176680	57841	True	1.101587	22.66793337449517	0.9420376267904993
HBA1_THALASSEMIA	FBXL16	16	705808	176680	529128	True	0.808581	36.09367950676491	0.4697616809599301
HBA1_THALASSEMIA	GNG13	16	800734	176680	624054	True	1.010666	6.774690718274137	0.37463648880756306
HBA1_THALASSEMIA	HAGHL	16	726936	176680	550256	True	2.381332	48.30672164337696	0.448589346090714
HBA1_THALASSEMIA	HBA1	16	176680	176680	0	True	1.085326	5.850777807252834	1.0
HBA1_THALASSEMIA	HBA2	16	172876	176680	3804	True	0.0	8.04324873788597	0.9961880177090828
HBA1_THALASSEMIA	HBM	16	153892	176680	22788	True	0.452084	5.514683251959518	0.9771641817966823
HBA1_THALASSEMIA	HBQ1	16	180459	176680	3779	True	1.085326	10.702677285794698	0.9962130701689338
HBA1_THALASSEMIA	HBZ	16	142728	176680	33952	True	0.516799	79.17525344506045	0.965976755325652
HBA1_THALASSEMIA	JMJD8	16	684528	176680	507848	True	0.827045	36.15660898559838	0.4910863347850398
HBA1_THALASSEMIA	LMF1	16	981318	176680	804638	True	1.886694	35.32012350362011	0.19367355241876494
HBA1_THALASSEMIA	LUC7L	16	229463	176680	52783	True	1.101805	6.185412162611852	0.947106240467539
HBA1_THALASSEMIA	MCRIP2	16	636817	176680	460137	True	1.619898	17.36426298859897	0.5388974512629445
HBA1_THALASSEMIA	METRN	16	715118	176680	538438	True	1.391246	15.4930838677659	0.4604321449114446
HBA1_THALASSEMIA	METTL26	16	636366	176680	459686	True	2.658219	129.13978001775843	0.5393493976386554
HBA1_THALASSEMIA	MPG	16	77007	176680	99673	True	3.793538	18.5892497527494	0.9001178467711388
HBA1_THALASSEMIA	MRPL28	16	371289	176680	194609	True	1.073091	46.93071309530226	0.8049826336348314
HBA1_THALASSEMIA	MSLN	16	760734	176680	584054	True	0.718373	54.16347081404052	0.41472042456904756
HBA1_THALASSEMIA	MSLNL	16	783370	176680	606690	True	0.0	37.2100429683704	0.3920369253216235
HBA1_THALASSEMIA	NHLRC4	16	567005	176680	390325	True	1.751305	7.1090148208549016	0.6088559443474636
HBA1_THALASSEMIA	NME4	16	396725	176680	220045	True	1.144286	84.93441281681501	0.7794932588841033
HBA1_THALASSEMIA	NPRL3	16	138677	176680	38003	True	0.992688	88.38619727695402	0.9619172547314075
HBA1_THALASSEMIA	PDIA2	16	283164	176680	106484	True	1.071487	52.165586290868646	0.893292554609352
HBA1_THALASSEMIA	PGAP6	16	387113	176680	210433	True	0.0	84.81341938726058	0.7891254286475881
HBA1_THALASSEMIA	PIGQ	16	566995	176680	390315	True	1.751305	24.70058641267728	0.6088659653314039
HBA1_THALASSEMIA	POLR3K	16	53608	176680	123072	True	1.069288	34.4671182805926	0.8766697464490644
HBA1_THALASSEMIA	PRR35	16	560394	176680	383714	True	1.755721	6.110151710737624	0.6154808168304429
HBA1_THALASSEMIA	RAB11FIP3	16	425649	176680	248969	True	2.073438	7.354797881381477	0.7505085649349739
HBA1_THALASSEMIA	RAB40C	16	589357	176680	412677	True	1.910795	53.48955821401992	0.586457041043946
HBA1_THALASSEMIA	RGS11	16	275980	176680	99300	True	0.589075	69.44026449437644	0.9004916294721146
HBA1_THALASSEMIA	RHBDF1	16	76355	176680	100325	True	1.989768	15.627738084831734	0.8994644786182265
HBA1_THALASSEMIA	RHBDL1	16	675671	176680	498991	True	0.925541	34.81969918013356	0.4999619202610266
HBA1_THALASSEMIA	RHOT2	16	668105	176680	491425	True	0.852735	23.94341146068581	0.5075437967103114
HBA1_THALASSEMIA	RPUSD1	16	788397	176680	611717	True	0.865282	11.176423404165748	0.3869993766947989
HBA1_THALASSEMIA	SNRNP25	16	53828	176680	122852	True	1.069288	60.148772236476326	0.8768902080957525
HBA1_THALASSEMIA	SOX8	16	981770	176680	805090	True	2.360054	16.837345995880423	0.19322060394466012
HBA1_THALASSEMIA	SSTR5	16	1078781	176680	902101	True	0.748433	22.809055118837456	0.09600603664072571
HBA1_THALASSEMIA	STUB1	16	680224	176680	503544	True	0.827045	12.303661962125432	0.49539936627297565
HBA1_THALASSEMIA	WDR24	16	690444	176680	513764	True	0.469559	29.703391842051428	0.48515792068591634
HBA1_THALASSEMIA	WDR90	16	649311	176680	472631	True	1.617406	55.028601675217935	0.526377233927845
HBA1_THALASSEMIA	WFIKKN1	16	629239	176680	452559	True	2.655777	124.7759255582549	0.5464913528929578
UMOD_CKD	ACSM1	16	20698890	20344176	354714	True	0.418362	40.004000852472544	0.6445416702575193
UMOD_CKD	ACSM2A	16	20451461	20344176	107285	True	0.202869	5.338747811796473	0.8924898737957283
UMOD_CKD	ACSM2B	16	20576427	20344176	232251	True	0.350212	4.180514632359979	0.7672616458864863
UMOD_CKD	ACSM3	16	20610243	20344176	266067	True	0.808102	35.56443910047098	0.7333746865937273
UMOD_CKD	ACSM5	16	20409534	20344176	65358	True	0.610206	55.35286946354175	0.9345048531625223
UMOD_CKD	ANKS4B	16	21233699	20344176	889523	True	0.583866	7.62601462972784	0.10861043024092454
UMOD_CKD	CCP110	16	19523811	20344176	820365	True	0.743588	31.757346782590982	0.17791355097574324
UMOD_CKD	CRYM	16	21303083	20344176	958907	True	1.731488	101.07516734117392	0.03908083526905337
UMOD_CKD	DCUN1D3	16	20900358	20344176	556182	True	2.155691	14.237810761924235	0.44265091100764997
UMOD_CKD	DNAH3	16	21159441	20344176	815265	True	0.625501	15.4047584772758	0.18302425278533252
UMOD_CKD	ERI2	16	20900349	20344176	556173	True	1.542868	25.829116632235227	0.44265992989319636
UMOD_CKD	GDE1	16	19522123	20344176	822053	True	0.76	29.56886470265211	0.17622200888660855
UMOD_CKD	GP2	16	20327808	20344176	16368	True	0.760642	4.491603619801785	0.9835976534864005
UMOD_CKD	GPR139	16	20073890	20344176	270286	True	0.145149	5.233799146276056	0.7291468334692847
UMOD_CKD	GPRC5B	16	19886167	20344176	458009	True	0.785864	22.35299671440905	0.5410299166454555
UMOD_CKD	IQCK	16	19716456	20344176	627720	True	0.582901	11.950007143079857	0.37096279609502303
UMOD_CKD	KNOP1	16	19718235	20344176	625941	True	0.582901	122.2102522293988	0.37274552913801495
UMOD_CKD	LYRM1	16	20899868	20344176	555692	True	2.155691	9.523263990538274	0.4431419392207282
UMOD_CKD	PDILT	16	20404737	20344176	60561	True	0.105461	10.725110473010748	0.9393119191587184
UMOD_CKD	REXO5	16	20806429	20344176	462253	True	0.0	20.596934412825696	0.536777011061162
UMOD_CKD	THUMPD1	16	20742084	20344176	397908	True	0.937258	57.680350631468606	0.6012570322254802
UMOD_CKD	TMC5	16	19410496	20344176	933680	True	0.445567	80.63427247043568	0.06436077145542762
UMOD_CKD	TMEM159	16	21158377	20344176	814201	True	0.489187	33.0980134358164	0.18409048547658802
UMOD_CKD	UMOD	16	20356301	20344176	12125	True	0.40434	7.953177189869364	0.9878495569723
UMOD_CKD	VPS35L	16	19555240	20344176	788936	True	0.0	22.0114018067887	0.20940850140193568
UMOD_CKD	ZP2	16	21214510	20344176	870334	True	0.0	16.59379034974245	0.12783969632410264
FTO_OBESITY	AKTIP	16	53504411	53800954	296543	True	1.719203	16.26757567978875	0.7028347359370521
FTO_OBESITY	CHD9	16	53054991	53800954	745963	True	0.848066	10.77419466512837	0.2524716756888925
FTO_OBESITY	FTO	16	53701692	53800954	99262	True	0.745999	26.6292223803676	0.900529709211088
FTO_OBESITY	IRX3	16	54286787	53800954	485833	True	1.536732	16.46858623201633	0.513147530929767
FTO_OBESITY	RBL2	16	53433977	53800954	366977	True	1.266759	173.9718152298583	0.6322529376514421
FTO_OBESITY	RP11-467J12.4	16	53052873	53800954	748081	True	0.0	33.305443058689896	0.25034923129032194
FTO_OBESITY	RPGRIP1L	16	53703938	53800954	97016	True	0.745999	14.71885750439541	0.9027804222040954
TP53_LFS	ACADVL	17	7217125	7676154	459029	True	2.530824	32.205219269190536	0.5400077762835378
TP53_LFS	ACAP1	17	7336529	7676154	339625	True	1.445421	45.76472664975707	0.6596623329251452
TP53_LFS	ALOX12	17	6996049	7676154	680105	True	0.263422	20.5803399366018	0.31846787172338875
TP53_LFS	ALOX12B	17	8087716	7676154	411562	True	0.712956	50.682306390271	0.5875743807532974
TP53_LFS	ALOX15B	17	8039034	7676154	362880	True	0.57897	9.18384954667575	0.6363585347718121
TP53_LFS	ALOXE3	17	8119047	7676154	442893	True	2.179397	77.92625233118483	0.5561776359697206
TP53_LFS	ARHGEF15	17	8310241	7676154	634087	True	0.472469	7.394477322329372	0.36458243562018866
TP53_LFS	ASGR1	17	7179564	7676154	496590	True	0.644153	20.39290221024212	0.5023679585051097
TP53_LFS	ASGR2	17	7115700	7676154	560454	True	0.813026	26.798466326556618	0.4383699466683235
TP53_LFS	ATP1B2	17	7646627	7676154	29527	True	0.690456	13.38658951670362	0.9704110407192661
TP53_LFS	AURKB	17	8210600	7676154	534446	True	1.506462	5.0732599751824194	0.4644325217004407
TP53_LFS	BCL6B	17	7023050	7676154	653104	True	2.548127	6.171287269664422	0.34552553046078494
TP53_LFS	BORCS6	17	8190180	7676154	514026	True	2.823238	4.976360758326086	0.48489537090667856
TP53_LFS	C17orf49	17	7014495	7676154	661659	True	1.459625	6.963966272173799	0.33695257869979733
TP53_LFS	CD68	17	7579491	7676154	96663	True	4.725516	31.87223130360102	0.9031341629371905
TP53_LFS	CHD3	17	7884796	7676154	208642	True	2.338142	12.985756758994546	0.7909201868713085
TP53_LFS	CHRNB1	17	7445061	7676154	231093	True	1.248082	90.82469697648791	0.7684220758267812
TP53_LFS	CLDN7	17	7263983	7676154	412171	True	1.533782	65.44366130953377	0.5869641028313288
TP53_LFS	CLEC10A	17	7080307	7676154	595847	True	0.264823	8.783232574406732	0.40290267820816794
TP53_LFS	CNTROB	17	7932101	7676154	255947	True	1.406994	24.926043494362872	0.7435159223413829
TP53_LFS	CTC1	17	8248056	7676154	571902	True	2.817713	47.54713454095536	0.4268979242533866
TP53_LFS	CTD-2545G14.7	17	7244635	7676154	431519	True	0.0	0.0	0.5675755031034988
TP53_LFS	CTDNEP1	17	7252491	7676154	423663	True	2.983592	33.34952636913853	0.5754479880870542
TP53_LFS	CYB5D1	17	7857746	7676154	181592	True	2.493839	7.2244667344007985	0.8180269484300124
TP53_LFS	DLG4	17	7219841	7676154	456313	True	2.530824	16.185115417924944	0.5427294755217426
TP53_LFS	DNAH2	17	7717354	7676154	41200	True	1.053383	9.34020830919246	0.958713546165671
TP53_LFS	DVL2	17	7234517	7676154	441637	True	1.193607	11.082617916936629	0.5574362715526312
TP53_LFS	EFNB3	17	7705202	7676154	29048	True	1.336184	41.88001869269585	0.97089104585001
TP53_LFS	EIF4A1	17	7572824	7676154	103330	True	4.720092	7.9894541258893215	0.8964531729441451
TP53_LFS	EIF5A	17	7306999	7676154	369155	True	3.732736	61.65219593536804	0.6300703673492293
TP53_LFS	ELP5	17	7251416	7676154	424738	True	2.983592	100.2551220915449	0.5743707323134644
TP53_LFS	FBXO39	17	6776215	7676154	899939	True	0.257972	56.38976795565456	0.09817257336863394
TP53_LFS	FGF11	17	7438273	7676154	237881	True	1.978376	39.40113292413388	0.7616198319280574
TP53_LFS	FXR2	17	7614897	7676154	61257	True	1.70092	13.16100679776057	0.9386144586764685
TP53_LFS	GABARAP	17	7242449	7676154	433705	True	2.60755	7.743003394732409	0.5653849160141335
TP53_LFS	GPS2	17	7315564	7676154	360590	True	3.739724	10.57236622991894	0.6386533400941572
TP53_LFS	GUCY2D	17	8002615	7676154	326461	True	0.407345	9.3725194392591	0.6728539561842498
TP53_LFS	HES7	17	8124106	7676154	447952	True	1.752627	26.28048475699088	0.5511080201942868
TP53_LFS	KCNAB3	17	7929856	7676154	253702	True	0.793063	42.0531514501789	0.7457656332359961
TP53_LFS	KCTD11	17	7351889	7676154	324265	True	1.763492	11.27670116203778	0.6750545642575554
TP53_LFS	KDM6B	17	7834217	7676154	158063	True	4.986438	14.030571972303711	0.8416053215433117
TP53_LFS	KRBA2	17	8376704	7676154	700550	True	1.314195	47.19987635884471	0.29797997005730004
TP53_LFS	MPDU1	17	7583529	7676154	92625	True	2.358438	7.673711258481469	0.9071806362523124
TP53_LFS	MYH10	17	8630761	7676154	954607	True	1.139848	9.677561545263323	0.043389858363413025
TP53_LFS	NAA38	17	7885238	7676154	209084	True	2.493839	34.532245427963126	0.7904772593811441
TP53_LFS	NDEL1	17	8413131	7676154	736977	True	1.358644	12.409460204047544	0.26147653185771
TP53_LFS	NEURL4	17	7329393	7676154	346761	True	1.890481	10.664786897744332	0.6525113587852964
TP53_LFS	NLGN2	17	7404874	7676154	271280	True	1.461629	10.70478707688156	0.7281507476656117
TP53_LFS	ODF4	17	8339840	7676154	663686	True	0.167747	30.188361329080383	0.3349213252550841
TP53_LFS	PER1	17	8156506	7676154	480352	True	3.173798	5.11999632164508	0.5186400322274843
TP53_LFS	PFAS	17	8247618	7676154	571464	True	2.817713	20.574836000498152	0.4273368433499748
TP53_LFS	PHF23	17	7239722	7676154	436432	True	1.966955	7.384267675933048	0.5626521936935944
TP53_LFS	PLSCR3	17	7394842	7676154	281312	True	1.012128	10.999422772110584	0.7180976965766315
TP53_LFS	POLR2A	17	7484366	7676154	191788	True	3.685252	5.869164669839089	0.8078095532044101
TP53_LFS	RANGRF	17	8288654	7676154	612500	True	0.99657	6.0483395522668335	0.3862147336522679
TP53_LFS	RNASEK	17	7012417	7676154	663737	True	1.459625	27.230693584934208	0.33487021823698826
TP53_LFS	RNASEK-C17orf49	17	7012635	7676154	663519	True	1.459625	0.0	0.3350886756868884
TP53_LFS	RNF222	17	8397826	7676154	721672	True	0.701888	19.0951708931799	0.2768136477784481
TP53_LFS	RNF227	17	7916289	7676154	240135	True	0.0	13.453672069258058	0.7593611021478976
TP53_LFS	RP1-4G17.5	17	7262089	7676154	414065	True	0.0	0.0	0.5850661284730225
TP53_LFS	RP11-104H15.13	17	7428861	7676154	247293	True	0.0	0.0	0.75218808184338
TP53_LFS	RP11-1099M24.7	17	7930622	7676154	254468	True	0.0	0.0	0.7449980258661637
TP53_LFS	RP11-542C16.2	17	7319174	7676154	356980	True	0.0	0.0	0.6422709152966312
TP53_LFS	RP11-599B13.6	17	8162975	7676154	486821	True	0.0	0.0	0.5121574577164583
TP53_LFS	RP11-849F2.7	17	8383187	7676154	707033	True	0.0	0.0	0.29148336616875736
TP53_LFS	RPL26	17	8383213	7676154	707059	True	2.132085	5.346020909583455	0.29145731161051236
TP53_LFS	SAT2	17	7627876	7676154	48278	True	1.109755	54.05376591959213	0.9516206937326762
TP53_LFS	SENP3	17	7561919	7676154	114235	True	1.685731	11.723823223283851	0.8855252899571703
TP53_LFS	SENP3-EIF4A1	17	7563287	7676154	112867	True	1.685731	0.0	0.886896160560213
TP53_LFS	SHBG	17	7613946	7676154	62208	True	1.109755	8.261015814658254	0.9376614631037392
TP53_LFS	SLC13A5	17	6713377	7676154	962777	True	0.376535	26.206042074196617	0.035202714484129816
TP53_LFS	SLC16A11	17	7044092	7676154	632062	True	0.855188	15.02942348270169	0.3666116848681138
TP53_LFS	SLC16A13	17	7036015	7676154	640139	True	1.134799	12.207367413934978	0.358517736139476
TP53_LFS	SLC25A35	17	8295400	7676154	619246	True	0.95123	16.656626860254033	0.3794545778860935
TP53_LFS	SLC2A4	17	7281718	7676154	394436	True	2.714096	13.60786077860343	0.604736317849577
TP53_LFS	SLC35G6	17	7481332	7676154	194822	True	2.580953	11.064844040092346	0.8047691866769014
TP53_LFS	SOX15	17	7590094	7676154	86060	True	2.361621	8.248103774088998	0.913759412209166
TP53_LFS	SPEM1	17	7420324	7676154	255830	True	0.633496	5.676690135282909	0.7436331678534852
TP53_LFS	SPEM2	17	7425616	7676154	250538	True	0.0	11.403852824544831	0.7489362725547296
TP53_LFS	SPEM3	17	7428857	7676154	247297	True	0.0	8.048460440395086	0.7521840734498039
TP53_LFS	TEKT1	17	6831761	7676154	844393	True	0.204049	32.70427680197643	0.15383513076381938
TP53_LFS	TMEM102	17	7435435	7676154	240719	True	1.978376	18.79886243735369	0.7587758766857801
TP53_LFS	TMEM107	17	8176399	7676154	500245	True	1.95349	13.389775414198215	0.49870528887490406
TP53_LFS	TMEM256	17	7404097	7676154	272057	True	1.859716	13.388457243116942	0.727372117213445
TP53_LFS	TMEM256-PLSCR3	17	7404097	7676154	272057	True	1.859716	0.0	0.727372117213445
TP53_LFS	TMEM88	17	7855066	7676154	178912	True	2.437374	5.764971784719514	0.8207125721260319
TP53_LFS	TMEM95	17	7355123	7676154	321031	True	1.763492	5.788996995907621	0.6782953504638713
TP53_LFS	TNFSF12	17	7549058	7676154	127096	True	0.644583	61.21722433543725	0.872637302511459
TP53_LFS	TNFSF12-TNFSF13	17	7549099	7676154	127055	True	0.644583	0.0	0.8726783885456145
TP53_LFS	TNFSF13	17	7558292	7676154	117862	True	1.38182	23.455145973876988	0.8818906790819977
TP53_LFS	TNK1	17	7380534	7676154	295620	True	0.550867	12.771063521121546	0.7037596727547484
TP53_LFS	TP53	17	7687538	7676154	11384	True	3.517219	10.52226248455767	0.9885921118822815
TP53_LFS	TRAPPC1	17	7932123	7676154	255969	True	1.406994	5.857516676340496	0.743493876176714
TP53_LFS	VAMP2	17	8163546	7676154	487392	True	3.281604	16.188428345180004	0.5115852595334631
TP53_LFS	WRAP53	17	7686071	7676154	9917	True	3.517219	5.0249065674454485	0.9900621902263339
TP53_LFS	XAF1	17	6755447	7676154	920707	True	1.352798	9.19579239491796	0.07736099392127116
TP53_LFS	YBX2	17	7294639	7676154	381515	True	1.420354	80.40410714205805	0.6176844311989306
TP53_LFS	ZBTB4	17	7484263	7676154	191891	True	3.685252	16.75652291545559	0.8077063370698242
BRCA1_BC_OC	AARSD1	17	42964498	43044295	79797	True	0.982206	15.236397574895047	0.9200355544510205
BRCA1_BC_OC	AOC2	17	42844580	43044295	199715	True	2.469196	5.956182050163874	0.7998659192348778
BRCA1_BC_OC	AOC3	17	42851184	43044295	193111	True	1.969077	7.996177706535212	0.8064837770290989
BRCA1_BC_OC	ARL4D	17	43398993	43044295	354698	True	1.875269	92.69340772085825	0.6445577038318238
BRCA1_BC_OC	ATP6V0A1	17	42458844	43044295	585451	True	0.803612	9.623041834051822	0.4133204931125778
BRCA1_BC_OC	BECN1	17	42833350	43044295	210945	True	0.579989	41.259164581709264	0.7886123542698411
BRCA1_BC_OC	BRCA1	17	43170245	43044295	125950	True	1.255797	15.881698891281433	0.8737857072710256
BRCA1_BC_OC	C17orf113	17	42050601	43044295	993694	True	0.0	9.608211266801504	0.0042208384356843265
BRCA1_BC_OC	CAVIN1	17	42423256	43044295	621039	True	0.0	9.026973801685978	0.37765781546558497
BRCA1_BC_OC	CCDC200	17	43305397	43044295	261102	True	0.0	51.51239645716719	0.7383501051201216
BRCA1_BC_OC	CCR10	17	42683917	43044295	360378	True	1.659922	5.366163055475827	0.638865784953693
BRCA1_BC_OC	CD300LG	17	43847148	43044295	802853	True	0.470179	7.526254719800588	0.19546229805212112
BRCA1_BC_OC	CFAP97D1	17	43780435	43044295	736140	True	0.0	12.124474000727243	0.2623152882135191
BRCA1_BC_OC	CNTD1	17	42798800	43044295	245495	True	0.973877	7.0702741110480165	0.7539898547558588
BRCA1_BC_OC	CNTNAP1	17	42682531	43044295	361764	True	1.660317	64.80275528988251	0.6374768765795575
BRCA1_BC_OC	COA3	17	42798704	43044295	245591	True	0.973959	5.619269724747441	0.7538936533100312
BRCA1_BC_OC	COASY	17	42561467	43044295	482828	True	1.290701	24.48572459684287	0.5161588366038485
BRCA1_BC_OC	CTD-2132N18.3	17	42154916	43044295	889379	True	0.0	0.0	0.10875473240966582
BRCA1_BC_OC	DHX58	17	42112714	43044295	931581	True	0.906823	53.62327526198448	0.0664641759845116
BRCA1_BC_OC	DHX8	17	43483865	43044295	439570	True	1.654139	51.06257088163165	0.5595076089331059
BRCA1_BC_OC	DUSP3	17	43778977	43044295	734682	True	1.218153	22.94094045899835	0.2637763476720252
BRCA1_BC_OC	ETV4	17	43579620	43044295	535325	True	2.592095	66.42699023517089	0.4635516772120821
BRCA1_BC_OC	EZH1	17	42745049	43044295	299246	True	2.114493	15.25173520271935	0.7001260639779698
BRCA1_BC_OC	G6PC1	17	42900797	43044295	143498	True	0.0	12.402918304292342	0.8562008846524622
BRCA1_BC_OC	GHDC	17	42194532	43044295	849763	True	0.684984	5.4999955586004425	0.14845386238784009
BRCA1_BC_OC	HCRT	17	42185452	43044295	858843	True	0.808493	0.0	0.1393548089699831
BRCA1_BC_OC	HSD17B1	17	42552922	43044295	491373	True	0.386163	28.96483051619735	0.5075959058268014
BRCA1_BC_OC	HSPB9	17	42122804	43044295	921491	True	0.524427	56.3847803451697	0.076575348780346
BRCA1_BC_OC	IFI35	17	43006740	43044295	37555	True	1.6929	12.344563810448175	0.9623661948119362
