locus_id	chr	locus_pos	gene_ensembl	gene_symbol	gene_tss	distance	label	evidence_type	score_nearest	score_100kb	score_cs2g
mpra_19_38183232	19	38183232	ENSG00000196218	RYR1	38433699	250467	0	MPRA	0.0311276818733157	0.0	1.0
mpra_19_38183232	19	38183232	ENSG00000105738	SIPA1L3	37907220	276012	0	MPRA	0.0282468152711852	0.0	1.0
mpra_19_38183232	19	38183232	ENSG00000171804	WDR87	37906706	276526	0	MPRA	0.0281943109477398	0.0	1.0
mpra_19_38183232	19	38183232	ENSG00000189144	ZNF573	37779590	403642	1	MPRA	0.0193153064055258	0.0	1.0
mpra_19_38183232	19	38183232	ENSG00000104814	MAP4K1	38618035	434803	0	MPRA	0.0179310407067222	0.0	1.0
mpra_19_38183232	19	38183232	ENSG00000178982	EIF3K	38619073	435841	0	MPRA	0.0178883361939548	0.0	1.0
mpra_19_38183232	19	38183232	ENSG00000198182	ZNF607	37719790	463442	0	MPRA	0.0168229711603059	0.0	1.0
mpra_19_38183232	19	38183232	ENSG00000130402	ACTN4	38647615	464383	0	MPRA	0.0167888820963807	0.0	1.0
mpra_19_38183232	19	38183232	ENSG00000196381	ZNF781	37692315	490917	0	MPRA	0.015881447051128	0.0	1.0
mpra_19_38184262	19	38184262	ENSG00000011332	DPF1	38224250	39988	0	MPRA	0.1929851642062704	1.0	1.0
mpra_19_38184262	19	38184262	ENSG00000167641	PPP1R14A	38256591	72329	0	MPRA	0.106695475341415	1.0	1.0
mpra_19_38184262	19	38184262	ENSG00000167642	SPINT2	38264457	80195	0	MPRA	0.0962302824510517	1.0	1.0
mpra_19_38184262	19	38184262	ENSG00000167644	C19orf33	38304160	119898	0	MPRA	0.064364871528908	0.0	1.0
mpra_19_38184262	19	38184262	ENSG00000167645	YIF1B	38315805	131543	0	MPRA	0.0586669382977904	0.0	1.0
mpra_19_38184262	19	38184262	ENSG00000099337	KCNK6	38319843	135581	0	MPRA	0.0569196776227268	0.0	1.0
mpra_19_38184262	19	38184262	ENSG00000099338	CATSPERG	38335802	151540	0	MPRA	0.0509253847568944	0.0	1.0
mpra_19_38184262	19	38184262	ENSG00000099341	PSMD8	38374549	190287	0	MPRA	0.0405558087291082	0.0	1.0
mpra_19_38184262	19	38184262	ENSG00000179168	GGN	38388028	203766	0	MPRA	0.0378730792102968	0.0	1.0
mpra_19_38184262	19	38184262	ENSG00000188766	SPRED3	38390199	205937	0	MPRA	0.0374738209142778	0.0	1.0
mpra_19_38184262	19	38184262	ENSG00000130244	FAM98C	38403134	218872	0	MPRA	0.0352591856073821	0.0	1.0
mpra_19_38184262	19	38184262	ENSG00000171777	RASGRP4	38426305	242043	0	MPRA	0.0318838051405717	0.0	1.0
mpra_19_38184262	19	38184262	ENSG00000196218	RYR1	38433699	249437	0	MPRA	0.0309386850898601	0.0	1.0
mpra_19_38184262	19	38184262	ENSG00000105738	SIPA1L3	37907220	277042	0	MPRA	0.027855905875422	0.0	1.0
mpra_19_38184262	19	38184262	ENSG00000171804	WDR87	37906706	277556	0	MPRA	0.0278043203069803	0.0	1.0
mpra_19_38184262	19	38184262	ENSG00000189144	ZNF573	37779590	404672	1	MPRA	0.0190704191568119	0.0	1.0
mpra_19_38184262	19	38184262	ENSG00000104814	MAP4K1	38618035	433773	0	MPRA	0.0177910242002622	0.0	1.0
mpra_19_38184262	19	38184262	ENSG00000178982	EIF3K	38619073	434811	0	MPRA	0.0177485527801545	0.0	1.0
mpra_19_38184262	19	38184262	ENSG00000130402	ACTN4	38647615	463353	0	MPRA	0.0166552651567582	0.0	1.0
mpra_19_38184262	19	38184262	ENSG00000198182	ZNF607	37719790	464472	0	MPRA	0.0166151395914176	0.0	1.0
mpra_19_38184262	19	38184262	ENSG00000196381	ZNF781	37692315	491947	0	MPRA	0.015687194035639	0.0	1.0
mpra_19_38205764	19	38205764	ENSG00000011332	DPF1	38224250	18486	0	MPRA	0.308152013602615	1.0	1.0
mpra_19_38205764	19	38205764	ENSG00000167641	PPP1R14A	38256591	50827	0	MPRA	0.1120800793946554	1.0	1.0
mpra_19_38205764	19	38205764	ENSG00000167642	SPINT2	38264457	58693	0	MPRA	0.0970594315512922	1.0	1.0
mpra_19_38205764	19	38205764	ENSG00000167644	C19orf33	38304160	98396	0	MPRA	0.0578961378443605	1.0	1.0
mpra_19_38205764	19	38205764	ENSG00000167645	YIF1B	38315805	110041	0	MPRA	0.0517693814677263	0.0	1.0
mpra_19_38205764	19	38205764	ENSG00000099337	KCNK6	38319843	114079	0	MPRA	0.0499369414049048	0.0	1.0
mpra_19_38205764	19	38205764	ENSG00000099338	CATSPERG	38335802	130038	0	MPRA	0.0438084442011361	0.0	1.0
mpra_19_38205764	19	38205764	ENSG00000099341	PSMD8	38374549	168785	0	MPRA	0.0337516516504422	0.0	1.0
mpra_19_38205764	19	38205764	ENSG00000179168	GGN	38388028	182264	0	MPRA	0.0312556238195569	0.0	1.0
mpra_19_38205764	19	38205764	ENSG00000188766	SPRED3	38390199	184435	0	MPRA	0.0308877132201497	0.0	1.0
mpra_19_38205764	19	38205764	ENSG00000130244	FAM98C	38403134	197370	0	MPRA	0.0288634413134226	0.0	1.0
mpra_19_38205764	19	38205764	ENSG00000171777	RASGRP4	38426305	220541	0	MPRA	0.025830935946312	0.0	1.0
mpra_19_38205764	19	38205764	ENSG00000196218	RYR1	38433699	227935	0	MPRA	0.0249930080174765	0.0	1.0
mpra_19_38205764	19	38205764	ENSG00000105738	SIPA1L3	37907220	298544	0	MPRA	0.0190819014737193	0.0	1.0
mpra_19_38205764	19	38205764	ENSG00000171804	WDR87	37906706	299058	0	MPRA	0.0190491049440797	0.0	1.0
mpra_19_38205764	19	38205764	ENSG00000104814	MAP4K1	38618035	412271	0	MPRA	0.0138180770837494	0.0	1.0
mpra_19_38205764	19	38205764	ENSG00000178982	EIF3K	38619073	413309	0	MPRA	0.0137833739214428	0.0	1.0
mpra_19_38205764	19	38205764	ENSG00000189144	ZNF573	37779590	426174	1	MPRA	0.0133672934251693	0.0	1.0
mpra_19_38205764	19	38205764	ENSG00000130402	ACTN4	38647615	441851	0	MPRA	0.0128930191002225	0.0	1.0
mpra_19_38205764	19	38205764	ENSG00000198182	ZNF607	37719790	485974	0	MPRA	0.0117224266175658	0.0	1.0
mpra_19_38206502	19	38206502	ENSG00000011332	DPF1	38224250	17748	0	MPRA	0.3153906326685924	1.0	1.0
mpra_19_38206502	19	38206502	ENSG00000167641	PPP1R14A	38256591	50089	0	MPRA	0.1117562056145906	1.0	1.0
mpra_19_38206502	19	38206502	ENSG00000167642	SPINT2	38264457	57955	0	MPRA	0.0965882452073098	1.0	1.0
mpra_19_38206502	19	38206502	ENSG00000167644	C19orf33	38304160	97658	0	MPRA	0.0573205576468615	1.0	1.0
mpra_19_38206502	19	38206502	ENSG00000167645	YIF1B	38315805	109303	0	MPRA	0.0512137555737653	0.0	1.0
mpra_19_38206502	19	38206502	ENSG00000099337	KCNK6	38319843	113341	0	MPRA	0.0493891791148457	0.0	1.0
mpra_19_38206502	19	38206502	ENSG00000099338	CATSPERG	38335802	129300	0	MPRA	0.0432933104866539	0.0	1.0
mpra_19_38206502	19	38206502	ENSG00000099341	PSMD8	38374549	168047	0	MPRA	0.0333111274114232	0.0	1.0
mpra_19_38206502	19	38206502	ENSG00000179168	GGN	38388028	181526	0	MPRA	0.0308376623820965	0.0	1.0
mpra_19_38206502	19	38206502	ENSG00000188766	SPRED3	38390199	183697	0	MPRA	0.0304732133133449	0.0	1.0
mpra_19_38206502	19	38206502	ENSG00000130244	FAM98C	38403134	196632	0	MPRA	0.02846861075829	0.0	1.0
mpra_19_38206502	19	38206502	ENSG00000171777	RASGRP4	38426305	219803	0	MPRA	0.0254675453551111	0.0	1.0
mpra_19_38206502	19	38206502	ENSG00000196218	RYR1	38433699	227197	0	MPRA	0.0246387219043954	0.0	1.0
mpra_19_38206502	19	38206502	ENSG00000105738	SIPA1L3	37907220	299282	0	MPRA	0.0187042643225136	0.0	1.0
mpra_19_38206502	19	38206502	ENSG00000171804	WDR87	37906706	299796	0	MPRA	0.0186721959833982	0.0	1.0
mpra_19_38206502	19	38206502	ENSG00000104814	MAP4K1	38618035	411533	0	MPRA	0.0136024443648273	0.0	1.0
mpra_19_38206502	19	38206502	ENSG00000178982	EIF3K	38619073	412571	0	MPRA	0.0135682216418827	0.0	1.0
mpra_19_38206502	19	38206502	ENSG00000189144	ZNF573	37779590	426912	1	MPRA	0.0131124335385309	0.0	1.0
mpra_19_38206502	19	38206502	ENSG00000130402	ACTN4	38647615	441113	0	MPRA	0.012690298515202	0.0	1.0
mpra_19_38206502	19	38206502	ENSG00000198182	ZNF607	37719790	486712	0	MPRA	0.0115013741963638	0.0	1.0
mpra_19_38211995	19	38211995	ENSG00000011332	DPF1	38224250	12255	0	MPRA	0.3869204524233222	1.0	1.0
mpra_19_38211995	19	38211995	ENSG00000167641	PPP1R14A	38256591	44596	0	MPRA	0.1063321986882579	1.0	1.0
mpra_19_38211995	19	38211995	ENSG00000167642	SPINT2	38264457	52462	0	MPRA	0.0903893613575327	1.0	1.0
mpra_19_38211995	19	38211995	ENSG00000167644	C19orf33	38304160	92165	0	MPRA	0.0514516965573013	1.0	1.0
mpra_19_38211995	19	38211995	ENSG00000167645	YIF1B	38315805	103810	0	MPRA	0.0456801019631853	0.0	1.0
mpra_19_38211995	19	38211995	ENSG00000099337	KCNK6	38319843	107848	0	MPRA	0.0439697824263575	0.0	1.0
mpra_19_38211995	19	38211995	ENSG00000099338	CATSPERG	38335802	123807	0	MPRA	0.0383020246260357	0.0	1.0
mpra_19_38211995	19	38211995	ENSG00000099341	PSMD8	38374549	162554	0	MPRA	0.0291722620952922	0.0	1.0
mpra_19_38211995	19	38211995	ENSG00000179168	GGN	38388028	176033	0	MPRA	0.0269385292892295	0.0	1.0
mpra_19_38211995	19	38211995	ENSG00000188766	SPRED3	38390199	178204	0	MPRA	0.0266103479975322	0.0	1.0
mpra_19_38211995	19	38211995	ENSG00000130244	FAM98C	38403134	191139	0	MPRA	0.024809548314849	0.0	1.0
mpra_19_38211995	19	38211995	ENSG00000171777	RASGRP4	38426305	214310	0	MPRA	0.0221271752961828	0.0	1.0
mpra_19_38211995	19	38211995	ENSG00000196218	RYR1	38433699	221704	0	MPRA	0.0213892202020713	0.0	1.0
mpra_19_38211995	19	38211995	ENSG00000105738	SIPA1L3	37907220	304775	0	MPRA	0.0155592863772089	0.0	1.0
mpra_19_38211995	19	38211995	ENSG00000171804	WDR87	37906706	305289	0	MPRA	0.0155330900615815	0.0	1.0
mpra_19_38211995	19	38211995	ENSG00000104814	MAP4K1	38618035	406040	0	MPRA	0.0116788626392414	0.0	1.0
mpra_19_38211995	19	38211995	ENSG00000178982	EIF3K	38619073	407078	0	MPRA	0.0116490830155823	0.0	1.0
mpra_19_38211995	19	38211995	ENSG00000189144	ZNF573	37779590	432405	1	MPRA	0.0109667698063862	0.0	1.0
mpra_19_38211995	19	38211995	ENSG00000130402	ACTN4	38647615	435620	0	MPRA	0.0108858320992335	0.0	1.0
mpra_19_38211995	19	38211995	ENSG00000198182	ZNF607	37719790	492205	0	MPRA	0.0096343747636157	0.0	1.0
mpra_19_38230720	19	38230720	ENSG00000011332	DPF1	38224250	6470	0	MPRA	0.4824679128485411	1.0	1.0
mpra_19_38230720	19	38230720	ENSG00000167641	PPP1R14A	38256591	25871	0	MPRA	0.1206729230072243	1.0	1.0
mpra_19_38230720	19	38230720	ENSG00000167642	SPINT2	38264457	33737	0	MPRA	0.0925380835865466	1.0	1.0
mpra_19_38230720	19	38230720	ENSG00000167644	C19orf33	38304160	73440	0	MPRA	0.0425109933694109	1.0	1.0
mpra_19_38230720	19	38230720	ENSG00000167645	YIF1B	38315805	85085	0	MPRA	0.0366928738457902	1.0	1.0
mpra_19_38230720	19	38230720	ENSG00000099337	KCNK6	38319843	89123	0	MPRA	0.0350304055478087	1.0	1.0
mpra_19_38230720	19	38230720	ENSG00000099338	CATSPERG	38335802	105082	0	MPRA	0.0297103229260956	0.0	1.0
mpra_19_38230720	19	38230720	ENSG00000099341	PSMD8	38374549	143829	0	MPRA	0.0217065275953758	0.0	1.0
mpra_19_38230720	19	38230720	ENSG00000179168	GGN	38388028	157308	0	MPRA	0.0198466067678448	0.0	1.0
mpra_19_38230720	19	38230720	ENSG00000188766	SPRED3	38390199	159479	0	MPRA	0.0195764350642269	0.0	1.0
mpra_19_38230720	19	38230720	ENSG00000130244	FAM98C	38403134	172414	0	MPRA	0.0181077624571116	0.0	1.0
mpra_19_38230720	19	38230720	ENSG00000171777	RASGRP4	38426305	195585	0	MPRA	0.0159625426361953	0.0	1.0
mpra_19_38230720	19	38230720	ENSG00000196218	RYR1	38433699	202979	0	MPRA	0.0153810713569953	0.0	1.0
mpra_19_38230720	19	38230720	ENSG00000105738	SIPA1L3	37907220	323500	0	MPRA	0.0096508198244917	0.0	1.0
mpra_19_38230720	19	38230720	ENSG00000171804	WDR87	37906706	324014	0	MPRA	0.0096355102820638	0.0	1.0
mpra_19_38230720	19	38230720	ENSG00000104814	MAP4K1	38618035	387315	0	MPRA	0.0080607304217819	0.0	1.0
mpra_19_38230720	19	38230720	ENSG00000178982	EIF3K	38619073	388353	0	MPRA	0.0080391855473174	0.0	1.0
mpra_19_38230720	19	38230720	ENSG00000130402	ACTN4	38647615	416895	0	MPRA	0.0074887978393721	0.0	1.0
mpra_19_38230720	19	38230720	ENSG00000189144	ZNF573	37779590	451130	0	MPRA	0.0069204950758048	0.0	1.0
mpra_19_38754948	19	38754948	ENSG00000182472	CAPN12	38744474	10474	0	MPRA	0.2862139041197726	1.0	1.0
mpra_19_38754948	19	38754948	ENSG00000205076	LGALS7	38773517	18569	0	MPRA	0.1614480692328819	1.0	1.0
mpra_19_38754948	19	38754948	ENSG00000178934	LGALS7B	38789209	34261	0	MPRA	0.0875048346755769	1.0	1.0
mpra_19_38754948	19	38754948	ENSG00000171747	LGALS4	38813100	58152	0	MPRA	0.0515552189165583	1.0	1.0
mpra_19_38754948	19	38754948	ENSG00000104823	ECH1	38831857	76909	0	MPRA	0.0389818053004111	1.0	1.0
mpra_19_38754948	19	38754948	ENSG00000104824	HNRNPL	38849977	95029	0	MPRA	0.0315488860954921	1.0	1.0
mpra_19_38754948	19	38754948	ENSG00000130402	ACTN4	38647615	107333	0	MPRA	0.0279323480505209	0.0	1.0
mpra_19_38754948	19	38754948	ENSG00000187994	RINL	38878279	123331	0	MPRA	0.0243091058740198	0.0	1.0
mpra_19_38754948	19	38754948	ENSG00000178982	EIF3K	38619073	135875	0	MPRA	0.0220649021582517	0.0	1.0
mpra_19_38754948	19	38754948	ENSG00000104814	MAP4K1	38618035	136913	0	MPRA	0.0218976192767329	0.0	1.0
mpra_19_38754948	19	38754948	ENSG00000068903	SIRT2	38899862	144914	0	MPRA	0.0206886150202161	0.0	1.0
mpra_19_38754948	19	38754948	ENSG00000104825	NFKBIB	38899929	144981	0	MPRA	0.0206790542664235	0.0	1.0
mpra_19_38754948	19	38754948	ENSG00000262484	CCER2	38912158	157210	0	MPRA	0.0190704889966644	0.0	1.0
mpra_19_38754948	19	38754948	ENSG00000104835	SARS2	38930896	175948	0	MPRA	0.0170395435362213	0.0	1.0
mpra_19_38754948	19	38754948	ENSG00000128626	MRPS12	38930953	176005	0	MPRA	0.0170340252358136	0.0	1.0
mpra_19_38754948	19	38754948	ENSG00000269190	FBXO17	38975813	220865	0	MPRA	0.0135742515627331	0.0	1.0
mpra_19_38754948	19	38754948	ENSG00000161243	FBXO27	39032596	277648	0	MPRA	0.0107981323385087	0.0	1.0
mpra_19_38754948	19	38754948	ENSG00000196218	RYR1	38433699	321249	0	MPRA	0.0093325778853062	0.0	1.0
mpra_19_38754948	19	38754948	ENSG00000171777	RASGRP4	38426305	328643	0	MPRA	0.0091226087975274	0.0	1.0
mpra_19_38754948	19	38754948	ENSG00000183760	ACP7	39084304	329356	0	MPRA	0.0091028599533473	0.0	
mpra_19_38754948	19	38754948	ENSG00000130244	FAM98C	38403134	351814	0	MPRA	0.0085217817479488	0.0	1.0
mpra_19_38754948	19	38754948	ENSG00000188766	SPRED3	38390199	364749	0	MPRA	0.0082195768215342	0.0	1.0
mpra_19_38754948	19	38754948	ENSG00000179168	GGN	38388028	366920	0	MPRA	0.0081709431884645	0.0	1.0
mpra_19_38754948	19	38754948	ENSG00000130669	PAK4	39125779	370831	0	MPRA	0.0080847678885711	0.0	1.0
mpra_19_38754948	19	38754948	ENSG00000099341	PSMD8	38374549	380399	0	MPRA	0.0078814159980405	0.0	1.0
mpra_19_38754948	19	38754948	ENSG00000099338	CATSPERG	38335802	419146	0	MPRA	0.0071528381347227	0.0	1.0
mpra_19_38754948	19	38754948	ENSG00000099337	KCNK6	38319843	435105	0	MPRA	0.0068904833434947	0.0	1.0
mpra_19_38754948	19	38754948	ENSG00000167645	YIF1B	38315805	439143	0	MPRA	0.0068271242363657	0.0	1.0
mpra_19_38754948	19	38754948	ENSG00000188505	NCCRP1	39196963	442015	0	MPRA	0.0067827649805767	0.0	1.0
mpra_19_38754948	19	38754948	ENSG00000179751	SYCN	39204266	449318	0	MPRA	0.0066725214060714	0.0	1.0
mpra_19_38754948	19	38754948	ENSG00000167644	C19orf33	38304160	450788	0	MPRA	0.0066507626531583	0.0	1.0
mpra_19_38754948	19	38754948	ENSG00000197110	IFNL3	39245006	490058	0	MPRA	0.0061178157031186	0.0	1.0
mpra_19_38754948	19	38754948	ENSG00000167642	SPINT2	38264457	490491	0	MPRA	0.0061124149744636	0.0	1.0
mpra_19_38754948	19	38754948	ENSG00000167641	PPP1R14A	38256591	498357	0	MPRA	0.0060159376304877	0.0	1.0
mpra_19_38755406	19	38755406	ENSG00000182472	CAPN12	38744474	10932	0	MPRA	0.2758361102468434	1.0	1.0
mpra_19_38755406	19	38755406	ENSG00000205076	LGALS7	38773517	18111	0	MPRA	0.1665037650910302	1.0	1.0
mpra_19_38755406	19	38755406	ENSG00000178934	LGALS7B	38789209	33803	0	MPRA	0.0892118149724511	1.0	1.0
mpra_19_38755406	19	38755406	ENSG00000171747	LGALS4	38813100	57694	0	MPRA	0.0522699747522097	1.0	1.0
mpra_19_38755406	19	38755406	ENSG00000104823	ECH1	38831857	76451	0	MPRA	0.039445877064416	1.0	1.0
mpra_19_38755406	19	38755406	ENSG00000104824	HNRNPL	38849977	94571	0	MPRA	0.0318880450167992	1.0	1.0
mpra_19_38755406	19	38755406	ENSG00000130402	ACTN4	38647615	107791	0	MPRA	0.0279771800627944	0.0	1.0
mpra_19_38755406	19	38755406	ENSG00000187994	RINL	38878279	122873	0	MPRA	0.024543159605195	0.0	1.0
mpra_19_38755406	19	38755406	ENSG00000178982	EIF3K	38619073	136333	0	MPRA	0.0221200595106777	0.0	1.0
mpra_19_38755406	19	38755406	ENSG00000104814	MAP4K1	38618035	137371	0	MPRA	0.0219529175765712	0.0	1.0
mpra_19_38755406	19	38755406	ENSG00000068903	SIRT2	38899862	144456	0	MPRA	0.020876220559258	0.0	1.0
mpra_19_38755406	19	38755406	ENSG00000104825	NFKBIB	38899929	144523	0	MPRA	0.0208665425350027	0.0	1.0
mpra_19_38755406	19	38755406	ENSG00000262484	CCER2	38912158	156752	0	MPRA	0.0192386505733781	0.0	1.0
mpra_19_38755406	19	38755406	ENSG00000104835	SARS2	38930896	175490	0	MPRA	0.0171844493069658	0.0	1.0
mpra_19_38755406	19	38755406	ENSG00000128626	MRPS12	38930953	175547	0	MPRA	0.0171788695589168	0.0	1.0
mpra_19_38755406	19	38755406	ENSG00000269190	FBXO17	38975813	220407	0	MPRA	0.0136824261974553	0.0	1.0
mpra_19_38755406	19	38755406	ENSG00000161243	FBXO27	39032596	277190	0	MPRA	0.010879560279117	0.0	1.0
mpra_19_38755406	19	38755406	ENSG00000196218	RYR1	38433699	321707	0	MPRA	0.0093740789577155	0.0	1.0
mpra_19_38755406	19	38755406	ENSG00000183760	ACP7	39084304	328898	0	MPRA	0.0091691254559264	0.0	
mpra_19_38755406	19	38755406	ENSG00000171777	RASGRP4	38426305	329101	0	MPRA	0.0091634696638997	0.0	1.0
mpra_19_38755406	19	38755406	ENSG00000130244	FAM98C	38403134	352272	0	MPRA	0.0085607361146858	0.0	1.0
mpra_19_38755406	19	38755406	ENSG00000188766	SPRED3	38390199	365207	0	MPRA	0.0082575304848983	0.0	1.0
mpra_19_38755406	19	38755406	ENSG00000179168	GGN	38388028	367378	0	MPRA	0.008208733197403	0.0	1.0
mpra_19_38755406	19	38755406	ENSG00000130669	PAK4	39125779	370373	0	MPRA	0.0081423539269191	0.0	1.0
mpra_19_38755406	19	38755406	ENSG00000099341	PSMD8	38374549	380857	0	MPRA	0.0079182167456866	0.0	1.0
mpra_19_38755406	19	38755406	ENSG00000099338	CATSPERG	38335802	419604	0	MPRA	0.0071870358869144	0.0	1.0
mpra_19_38755406	19	38755406	ENSG00000099337	KCNK6	38319843	435563	0	MPRA	0.0069237039638921	0.0	1.0
mpra_19_38755406	19	38755406	ENSG00000167645	YIF1B	38315805	439601	0	MPRA	0.0068601057168273	0.0	1.0
mpra_19_38755406	19	38755406	ENSG00000188505	NCCRP1	39196963	441557	0	MPRA	0.0068297170322556	0.0	1.0
mpra_19_38755406	19	38755406	ENSG00000179751	SYCN	39204266	448860	0	MPRA	0.006718597056391	0.0	1.0
mpra_19_38755406	19	38755406	ENSG00000167644	C19orf33	38304160	451246	0	MPRA	0.0066830720056393	0.0	1.0
mpra_19_38755406	19	38755406	ENSG00000197110	IFNL3	39245006	489600	0	MPRA	0.0061595384677088	0.0	1.0
mpra_19_38755406	19	38755406	ENSG00000167642	SPINT2	38264457	490949	0	MPRA	0.0061426136945284	0.0	1.0
mpra_19_38755406	19	38755406	ENSG00000167641	PPP1R14A	38256591	498815	0	MPRA	0.0060457487196255	0.0	1.0
mpra_19_41699886	19	41699886	ENSG00000105388	CEACAM5	41708584	8698	0	MPRA	0.3470155401003127	1.0	1.0
mpra_19_41699886	19	41699886	ENSG00000007306	CEACAM7	41688277	11609	0	MPRA	0.2600075954636193	1.0	1.0
mpra_19_41699886	19	41699886	ENSG00000086548	CEACAM6	41755519	55633	0	MPRA	0.0542597725012154	1.0	1.0
mpra_19_41699886	19	41699886	ENSG00000105352	CEACAM4	41627074	72812	0	MPRA	0.0414580937927653	1.0	1.0
mpra_19_41699886	19	41699886	ENSG00000170956	CEACAM3	41796589	96703	0	MPRA	0.0312157530539855	1.0	1.0
mpra_19_41699886	19	41699886	ENSG00000007129	CEACAM21	41576178	123708	0	MPRA	0.0244015244107754	0.0	1.0
mpra_19_41699886	19	41699886	ENSG00000273111	LYPD4	41844673	144787	0	MPRA	0.0208490219032835	0.0	1.0
mpra_19_41699886	19	41699886	ENSG00000142025	DMRTC2	41845022	145136	0	MPRA	0.0207988878324108	0.0	1.0
mpra_19_41699886	19	41699886	ENSG00000105372	RPS19	41859917	160031	0	MPRA	0.0188630285401208	0.0	1.0
mpra_19_41699886	19	41699886	ENSG00000105369	CD79A	41877119	177233	0	MPRA	0.01703221832906	0.0	1.0
mpra_19_41699886	19	41699886	ENSG00000076928	ARHGEF1	41883199	183313	0	MPRA	0.0164673084616157	0.0	1.0
mpra_19_41699886	19	41699886	ENSG00000204978	ERICH4	41443157	256729	0	MPRA	0.0117582214128953	0.0	
mpra_19_41699886	19	41699886	ENSG00000105404	RABAC1	41959376	259490	0	MPRA	0.0116331132229349	0.0	1.0
mpra_19_41699886	19	41699886	ENSG00000105341	ATP5SL	41439938	259948	0	MPRA	0.0116126170261575	0.0	1.0
mpra_19_41699886	19	41699886	ENSG00000177191	B3GNT8	41428730	271156	0	MPRA	0.0111326212612347	0.0	1.0
mpra_19_41699886	19	41699886	ENSG00000105409	ATP1A3	41994276	294390	0	MPRA	0.0102540097466723	0.0	1.0
mpra_19_41699886	19	41699886	ENSG00000248098	BCKDHA	41397788	302098	0	MPRA	0.0099923805882595	0.0	1.0
mpra_19_41699886	19	41699886	ENSG00000077348	EXOSC5	41397351	302535	0	MPRA	0.0099779470321965	0.0	1.0
mpra_19_41699886	19	41699886	ENSG00000142046	TMEM91	41376532	323354	0	MPRA	0.009335523444303	0.0	1.0
mpra_19_41699886	19	41699886	ENSG00000123810	B9D2	41364173	335713	0	MPRA	0.0089918447944757	0.0	1.0
mpra_19_41699886	19	41699886	ENSG00000105329	TGFB1	41353883	346003	0	MPRA	0.0087244314612912	0.0	1.0
mpra_19_41699886	19	41699886	ENSG00000105737	GRIK5	42065805	365919	0	MPRA	0.0082495851096759	0.0	1.0
mpra_19_41699886	19	41699886	ENSG00000105732	ZNF574	42076137	376251	0	MPRA	0.0080230488697272	0.0	1.0
mpra_19_41699886	19	41699886	ENSG00000142039	CCDC97	41310162	389724	0	MPRA	0.007745687814055	0.0	1.0
mpra_19_41699886	19	41699886	ENSG00000028277	POU2F2	42132473	432587	0	MPRA	0.006978206014343	0.0	1.0
mpra_19_41699886	19	41699886	ENSG00000105323	HNRNPUL1	41265049	434837	0	MPRA	0.006942098398329	0.0	1.0
mpra_19_41699886	19	41699886	ENSG00000167601	AXL	41219198	480688	0	MPRA	0.0062799194142837	0.0	1.0
mpra_19_41903699	19	41903699	ENSG00000076928	ARHGEF1	41883199	20500	0	MPRA	0.191917640222857	1.0	1.0
mpra_19_41903699	19	41903699	ENSG00000105369	CD79A	41877119	26580	0	MPRA	0.148019395139716	1.0	1.0
mpra_19_41903699	19	41903699	ENSG00000105372	RPS19	41859917	43782	0	MPRA	0.0898637266109858	1.0	1.0
mpra_19_41903699	19	41903699	ENSG00000105404	RABAC1	41959376	55677	0	MPRA	0.0706653174002081	1.0	1.0
mpra_19_41903699	19	41903699	ENSG00000142025	DMRTC2	41845022	58677	0	MPRA	0.0670524479738367	1.0	1.0
mpra_19_41903699	19	41903699	ENSG00000273111	LYPD4	41844673	59026	0	MPRA	0.0666559971234992	1.0	1.0
mpra_19_41903699	19	41903699	ENSG00000105409	ATP1A3	41994276	90577	0	MPRA	0.0434377392105013	1.0	1.0
mpra_19_41903699	19	41903699	ENSG00000170956	CEACAM3	41796589	107110	0	MPRA	0.0367329549925665	0.0	1.0
mpra_19_41903699	19	41903699	ENSG00000086548	CEACAM6	41755519	148180	0	MPRA	0.0265520110014697	0.0	1.0
mpra_19_41903699	19	41903699	ENSG00000105737	GRIK5	42065805	162106	0	MPRA	0.0242710280383252	0.0	1.0
mpra_19_41903699	19	41903699	ENSG00000105732	ZNF574	42076137	172438	0	MPRA	0.0228167847308833	0.0	1.0
mpra_19_41903699	19	41903699	ENSG00000105388	CEACAM5	41708584	195115	0	MPRA	0.0201649456846634	0.0	1.0
mpra_19_41903699	19	41903699	ENSG00000007306	CEACAM7	41688277	215422	0	MPRA	0.0182640829540429	0.0	1.0
mpra_19_41903699	19	41903699	ENSG00000028277	POU2F2	42132473	228774	0	MPRA	0.0171981359073709	0.0	1.0
mpra_19_41903699	19	41903699	ENSG00000105352	CEACAM4	41627074	276625	0	MPRA	0.0142231877777533	0.0	1.0
mpra_19_41903699	19	41903699	ENSG00000160570	DEDD2	42217792	314093	0	MPRA	0.0125265160818378	0.0	1.0
mpra_19_41903699	19	41903699	ENSG00000167625	ZNF526	42220270	316571	0	MPRA	0.0124284634844799	0.0	1.0
mpra_19_41903699	19	41903699	ENSG00000007129	CEACAM21	41576178	327521	0	MPRA	0.0120129442975091	0.0	1.0
mpra_19_41903699	19	41903699	ENSG00000105723	GSK3A	42242584	338885	0	MPRA	0.0116101094238439	0.0	1.0
mpra_19_41903699	19	41903699	ENSG00000105722	ERF	42255164	351465	0	MPRA	0.0111945495217426	0.0	1.0
