chrom	chromStart	chromEnd	name	EffectSize	chrTSS	startTSS	endTSS	measuredGeneSymbol	measuredGeneEnsemblId	Significant	pValueAdjusted	PowerAtEffectSize10	PowerAtEffectSize15	PowerAtEffectSize20	PowerAtEffectSize25	PowerAtEffectSize50	ValidConnection	CellType	Reference	Regulated	Dataset	distanceToTSS	measuredGeneUbiquitousExpressed	elementChromatinCategory	H3K27ac_peak_overlap	H3K27ac.RPM	H3K27ac.percentile	H3K27ac.RPM.expandedRegion	H3K27ac.expandedRegion.percentile	DHS.RPM	DHS.percentile	CTCF_peak_overlap	CTCF.RPM	H3K27me3_peak_overlap	H3K27me3.RPM	H3K4me1_peak_overlap	H3K4me1.RPM	direct_vs_indirect_negative	direct_rate_negative	indirect_rate_negative	imputed_indirect_rate
chr5	178127330	178127952	TMED9|chr5:177554331-177554953:.	-0.0712456587792759	chr5	177592158	177592159	TMED9	ENSG00000184840	True	0.0406904078396048	0.75	0.95	1.0	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	535493	True	High H3K27ac	1	7.593403	0.955976558238127	11.650766	0.960917408313721	11.274934	0.973908570894185	0	0.649914	0	0.059312	1	2.332662	0.777860747201803	0.0012140000828202	0.0003466906798739	False
chr6	4176755	4177536	ECI2|chr6:4176989-4177770:.	-0.0902147068083676	chr6	4135596	4135597	ECI2	ENSG00000198721	True	0.0059797854812302	0.75	0.8	0.9	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	41547	False	H3K27ac	0	1.668142	0.812567215823189	2.142654	0.801672407612338	2.511932	0.802927102978538	0	0.649914	0	0.498519	1	5.065306	0.991581364633559	0.0408346486682975	0.0003466906798739	False
chr6	14108205	14109346	CD83|chr6:14108436-14109577:.	-0.0285027134732754	chr6	14117256	14117257	CD83	ENSG00000112149	True	0.0256739057110282	0.05	0.1	0.15	0.25	0.9	True	K562	Gasperini et al., 2019	True	Gasperini2019	8857	False	High H3K27ac	1	13.575041	0.981849779454168	14.887544	0.973082498168612	10.413864	0.96988731121121	0	0.866552	0	0.490331	1	6.093904	0.998987628504635	0.342107320976201	0.0003466906798739	False
chr6	16224139	16225317	GMPR|chr6:16224370-16225548:.	-0.0705712755218759	chr6	16238580	16238581	GMPR	ENSG00000137198	True	0.0147854902486161	0.65	0.8	0.9	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	13850	False	High H3K27ac	1	9.791453	0.96957558565439	10.503711	0.954784207983291	5.323425	0.91913059742203	0	0.649914	0	0.55514	1	8.040948	0.998129372128623	0.184987167100558	0.0003466906798739	False
chr6	28980674	28981495	TRIM27|chr6:28948451-28949272:.	-0.122580667204253	chr6	28923988	28923989	TRIM27	ENSG00000204713	True	0.0003029091084911	0.5	0.75	0.95	0.95	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	57092	True	High H3K27ac	1	54.303103	0.999454480275565	78.521074	0.999703860721021	32.758158	0.99841799279914	1	8.557198	0	0.467206	1	0.992571	0.987025999775657	0.0263752666100166	0.0003466906798739	False
chr6	32131463	32131963	FKBPL|chr6:32099240-32099740:.	-0.094005047691278	chr6	32130290	32130291	FKBPL	ENSG00000204315	True	1.01400695287827e-09	0.5	0.7	0.75	0.95	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	1422	False	High H3K27ac	1	4.932365	0.926736701008432	5.487759	0.907269439985037	10.084915	0.968297510871429	0	0.433276	0	0.367963	1	2.07567	0.999653429472898	1.0	0.0003466906798739	False
chr6	34223553	34224454	HMGA1|chr6:34191330-34192231:.	-0.109032042011457	chr6	34236873	34236874	HMGA1	ENSG00000137309	True	0.0011645103181991	0.65	0.8	0.85	0.95	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	12795	False	High H3K27ac	1	12.237289	0.978475350301595	19.981674	0.984195514269237	18.952567	0.991372995215013	0	0.433276	0	0.196421	1	2.8267	0.998322162087586	0.206282732406175	0.0003466906798739	False
chr6	37050156	37051053	PIM1|chr6:37017932-37018829:.	-0.149941208845676	chr6	37170203	37170204	PIM1	ENSG00000137193	True	1.55935998704335e-12	0.75	0.9	0.9	0.95	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	119540	False	High H3K27ac	1	28.411851	0.996415156096573	41.876841	0.997498402406521	23.409219	0.995183840147135	0	1.516465	0	0.677744	1	6.825229	0.964955556783281	0.00954619526869	0.0003466906798739	False
chr6	37109489	37110223	PIM1|chr6:37077265-37077999:.	-0.166619503305204	chr6	37170203	37170204	PIM1	ENSG00000137193	True	0.0002527058694108	0.6	0.7	0.85	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	60288	False	High H3K27ac	1	15.903963	0.986852974641126	20.036328	0.984281238797363	18.334515	0.99054692248944	0	0.866552	0	0.684491	1	6.995032	0.986030914433672	0.0244717327042317	0.0003466906798739	False
chr6	37183271	37183514	PIM1|chr6:37151047-37151290:*	-0.888781235	chr6	37170203	37170204	PIM1	ENSG00000137193	True	3.92e-09	0.0	0.0	0.0	0.0	0.0	True	K562	Nasser et al., 2021 from Xie et al., 2017	True	Nasser2021	13246	False	High H3K27ac	1	5.114477	0.929417540797082	20.942223	0.985668417525211	25.910163	0.996446328652255	0	0.433276	0	0.022812	1	0.387272	0.987242122180196	0.196685861338172	0.0025417211557928	True
chr6	42197508	42198387	MRPS10|chr6:42165246-42166125:.	-0.130695791613672	chr6	42217864	42217865	MRPS10	ENSG00000048544	True	2.23932690481657e-06	0.4	0.75	1.0	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	19947	True	High H3K27ac	1	27.125306	0.995861843233217	31.353256	0.994279836032357	23.249706	0.995059149924407	1	2.924612	0	0.705237	1	10.115443	0.99691443565734	0.112012230208834	0.0003466906798739	False
chr6	42199304	42199804	MRPS10|chr6:42167042-42167542:.	-0.122941574211182	chr6	42217864	42217865	MRPS10	ENSG00000048544	True	1.73779173281764e-10	0.8	0.85	1.0	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	18340	True	High H3K27ac	1	5.92526	0.940639660842594	11.571844	0.960488785673093	34.057373	0.998651786966754	1	2.383017	0	0.269537	1	2.535321	0.997250115294145	0.125727933152794	0.0003466906798739	False
chr6	47420409	47421163	CD2AP|chr6:47388145-47388899:.	-0.168674711204589	chr6	47477789	47477790	CD2AP	ENSG00000198087	True	2.76149905060132e-16	0.3	0.5	0.7	0.85	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	57001	False	High H3K27ac	1	7.018405	0.951472123942081	9.763265	0.950575912966224	20.623297	0.993009554388317	0	1.191509	0	0.233232	1	2.4655	0.987054062466678	0.026433191347331	0.0003466906798739	False
chr6	49645920	49646771	RHAG|chr6:49613633-49614484:.	-0.326951954116904	chr6	49636838	49636839	RHAG	ENSG00000112077	True	2.68151075728859e-103	0.55	0.8	0.95	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	9470	False	High H3K27ac	1	20.513307	0.992300378746551	26.639066	0.991762652161037	18.347694	0.99054692248944	0	1.08319	0	0.271291	1	2.209017	0.998890144173381	0.312027828207038	0.0003466906798739	False
chr6	83974602	83975291	MRAP2|chr6:84684321-84685010:.	-0.087105789499504	chr6	84033756	84033757	MRAP2	ENSG00000135324	True	8.16260949726148e-30	0.05	0.05	0.25	0.5	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	58711	False	High H3K27ac	1	4.278446	0.915187269128259	11.564746	0.960480992534173	19.487249	0.992004239467573	0	0.433276	0	0.231166	1	1.43472	0.986524209059569	0.0253802355841536	0.0003466906798739	False
chr6	109304426	109304926	CD164|chr6:109625629-109626129:*	-0.657494624	chr6	109382811	109382812	CD164	ENSG00000135535	True	0.001243625	0.0	0.0	0.0	0.228478415	0.0	True	K562	Nasser et al., 2021 from Ulirsch et al., 2016	True	Nasser2021	78135	False	High H3K27ac	1	8.026983	0.959382159946383	14.500776	0.971952493025141	21.072529	0.993484935862467	0	0.866552	0	0.235728	1	2.750245	0.870802252079975	0.0171313861290666	0.0025417211557928	True
chr6	109304426	109304926	FIG4|chr6:109625629-109626129:*	-0.486749816	chr6	109691312	109691313	FIG4	ENSG00000112367	True	0.034708806	0.0	0.0	0.0	0.085857834	0.0	True	K562	Nasser et al., 2021 from Ulirsch et al., 2016	True	Nasser2021	386543	False	High H3K27ac	1	8.026983	0.959382159946383	14.500776	0.971952493025141	21.072529	0.993484935862467	0	0.866552	0	0.235728	1	2.750245	0.427840154767375	0.001900605891397	0.0025417211557928	True
chr6	125306944	125307816	HDDC2|chr6:125628090-125628962:.	-0.258953581048541	chr6	125302077	125302078	HDDC2	ENSG00000111906	True	1.56615605844428e-70	0.75	1.0	1.0	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	5243	False	High H3K27ac	1	11.635083	0.97667513521096	13.850777	0.970012001433938	9.289059	0.964011284465157	0	0.216638	0	0.310911	1	3.655182	0.999507490595139	0.703580333763572	0.0003466906798739	False
chr6	125306944	125307816	TPD52L1|chr6:125628090-125628962:.	-0.105229869340197	chr6	125119049	125119050	TPD52L1	ENSG00000111907	True	1.98309444169197e-07	0.65	0.95	1.0	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	153651	False	High H3K27ac	1	11.635083	0.97667513521096	13.850777	0.970012001433938	9.289059	0.964011284465157	0	0.216638	0	0.310911	1	3.655182	0.95121117826893	0.0067592542389218	0.0003466906798739	False
chr6	139445368	139445868	CITED2|chr6:139766505-139767005:.	-0.149777617477806	chr6	139374619	139374620	CITED2	ENSG00000164442	True	1.16169556036779e-23	0.5	0.75	0.85	0.95	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	70967	False	High H3K27ac	1	8.469148	0.962390311569694	14.047355	0.970619866269736	10.799397	0.971897941052697	0	0.0	0	0.175987	1	1.599875	0.982580026677985	0.0195552157964004	0.0003466906798739	False
chr6	139534045	139535314	CITED2|chr6:139855182-139856451:.	-0.0898116579563707	chr6	139374619	139374620	CITED2	ENSG00000164442	True	0.0023944057967098	0.5	0.55	0.7	0.9	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	160028	False	High H3K27ac	1	14.721859	0.98455399865958	18.558883	0.981787434342804	14.652018	0.984304618214124	0	0.974871	0	0.381532	1	5.225799	0.948549352001618	0.0063916244504784	0.0003466906798739	False
chr6	144215306	144215806	PLAGL1|chr6:144536443-144536943:.	-0.0009749985894542	chr6	144064598	144064599	PLAGL1	ENSG00000118495	True	0.0300018819790388	0.0	0.1	0.25	0.3	0.75	True	K562	Gasperini et al., 2019	True	Gasperini2019	207139	False	High H3K27ac	1	4.606876	0.921289296903007	6.913255	0.926183388145077	2.031481	0.754165432753004	0	0.866552	0	0.237913	1	2.264848	0.92820529947731	0.0044822267381235	0.0003466906798739	False
chr6	150271333	150272533	PPP1R14C|chr6:150592469-150593669:.	-0.110379073059891	chr6	150143076	150143077	PPP1R14C	ENSG00000198729	True	4.20933424645081e-06	0.35	0.45	0.55	0.75	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	128881	False	High H3K27ac	1	43.742507	0.998979098801415	49.224386	0.99842578593806	20.809263	0.993204382861329	0	1.624784	0	0.630323	1	11.0976	0.961283150078517	0.0086078260377054	0.0003466906798739	False
chr6	154513818	154514318	CNKSR3|chr6:154834952-154835452:.	-0.0860677409011185	chr6	154510658	154510659	CNKSR3	ENSG00000153721	True	4.49896690980899e-17	0.3	0.4	0.55	0.75	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	3408	False	High H3K27ac	1	4.944871	0.926869184370081	8.303463	0.940016209728955	2.770019	0.82266712386415	0	0.433276	0	0.08887	1	2.238113	0.999653429472898	1.0	0.0003466906798739	False
chr7	5574162	5575313	FSCN1|chr7:5613793-5614944:.	-0.210408217032699	chr7	5592823	5592824	FSCN1	ENSG00000075618	True	1.11160664988014e-37	0.65	0.95	1.0	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	18066	False	High H3K27ac	1	25.701298	0.995339702925544	29.591996	0.993516108418149	30.081592	0.997864679935785	0	0.649914	0	0.319724	1	3.205678	0.997306304084363	0.128357769931772	0.0003466906798739	False
chr7	7099480	7099980	KDELR2|chr7:7139111-7139611:.	-0.0760724049818066	chr7	6484241	6484242	KDELR2	ENSG00000136240	True	0.0032927412620487	0.55	0.75	0.85	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	615511	True	High H3K27ac	1	4.570846	0.92070481148397	6.910314	0.926128836172634	9.5427	0.965445222026528	0	0.974871	0	0.378842	1	2.421758	0.743019172774292	0.0010024009376475	0.0003466906798739	False
chr7	7099480	7099980	C7orf26|chr7:7139111-7139611:.	-0.0323817111180266	chr7	6590017	6590018	C7orf26	ENSG00000146576	True	0.0309446156135748	0.15	0.4	0.45	0.7	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	509709	True	High H3K27ac	1	4.570846	0.92070481148397	6.910314	0.926128836172634	9.5427	0.965445222026528	0	0.974871	0	0.378842	1	2.421758	0.789366016990251	0.0012992482845802	0.0003466906798739	False
chr7	7104842	7105517	C1GALT1|chr7:7144473-7145148:.	-0.0821310470426741	chr7	7156934	7156935	C1GALT1	ENSG00000106392	True	0.0035972366559815	0.35	0.55	0.65	0.8	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	77434	False	High H3K27ac	1	10.042922	0.970736763353544	13.772835	0.969793793544164	3.49925	0.863269377639926	0	1.516465	0	0.352716	1	2.804105	0.980403790907065	0.0173450311337561	0.0003466906798739	False
chr7	12722683	12723183	ARL4A|chr7:12762308-12762808:.	-0.329877305564015	chr7	12686856	12686857	ARL4A	ENSG00000122644	True	1.76415836225313e-84	0.75	0.95	1.0	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	35647	False	High H3K27ac	1	14.249071	0.983579856294518	27.208182	0.992160102245983	5.196864	0.916636792967472	0	0.541595	0	0.364025	1	1.996177	0.993169377168932	0.0504086633263615	0.0003466906798739	False
chr7	22680403	22680994	IL6|chr7:22720022-22720613:.	-0.0253572039709877	chr7	22725884	22725885	IL6	ENSG00000136244	True	3.4610006461013403e-09	0.0	0.05	0.2	0.3	0.75	True	K562	Gasperini et al., 2019	True	Gasperini2019	46442	False	High H3K27ac	1	3.930649	0.90779158029271	6.903453	0.926035318505588	7.180336	0.946445549338362	0	0.216638	0	0.286657	1	3.969072	0.990201514244457	0.0350353763581683	0.0003466906798739	False
chr7	22681797	22682926	IL6|chr7:22721416-22722545:.	-0.0196177351047809	chr7	22725884	22725885	IL6	ENSG00000136244	True	0.0164897084308853	0.0	0.0	0.05	0.1	0.6	True	K562	Gasperini et al., 2019	True	Gasperini2019	44779	False	High H3K27ac	1	21.869175	0.993422590751103	24.08683	0.989463676179492	6.387721	0.93694571299428	0	0.324957	0	0.659807	1	7.167726	0.990676303141078	0.0368371308363936	0.0003466906798739	False
chr7	22680403	22680994	STEAP1B|chr7:22720022-22720613:.	-0.0400581275819408	chr7	22632924	22632925	STEAP1B	ENSG00000105889	True	0.0174315452999508	0.35	0.5	0.85	0.9	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	180415	False	High H3K27ac	1	3.930649	0.90779158029271	6.903453	0.926035318505588	7.180336	0.946445549338362	0	0.216638	0	0.286657	1	3.969072	0.939879709818116	0.005419926194813	0.0003466906798739	False
chr7	29793437	29793937	WIPF3|chr7:29833053-29833553:.	-0.138413602866901	chr7	29806486	29806487	WIPF3	ENSG00000122574	True	7.40413624173684e-16	0.05	0.1	0.35	0.5	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	12865	False	H3K27ac	1	1.750004	0.819542075157032	3.97354	0.877008681556758	6.158033	0.933727146620116	0	0.758233	0	0.245165	1	2.038788	0.998309546824877	0.204740729058171	0.0003466906798739	False
chr7	43756575	43757509	COA1|chr7:43796174-43797108:.	-0.100729091971062	chr7	43729716	43729717	COA1	ENSG00000106603	True	3.71017512238187e-09	0.65	0.95	1.0	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	27500	False	H3K27ac	1	2.773049	0.8742109446843	3.525257	0.863752552252996	5.063559	0.913652020760922	0	0.974871	0	0.324911	1	4.796918	0.995209560000856	0.0720246739412983	0.0003466906798739	False
chr7	43756575	43757509	BLVRA|chr7:43796174-43797108:.	-0.262021660662712	chr7	43758680	43758681	BLVRA	ENSG00000106605	True	2.3517614454642197e-62	0.65	0.75	0.95	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	1629	False	H3K27ac	1	2.773049	0.8742109446843	3.525257	0.863752552252996	5.063559	0.913652020760922	0	0.974871	0	0.324911	1	4.796918	0.999653429472898	1.0	0.0003466906798739	False
chr7	44995065	44995565	CCM2|chr7:45034664-45035164:.	-0.0836917890775417	chr7	44999475	44999476	CCM2	ENSG00000136280	True	0.000319570378428	0.3	0.6	0.9	0.95	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	4871	False	High H3K27ac	1	8.44586	0.962195483096682	18.195402	0.981039293006437	8.88182	0.961158995620256	0	0.541595	0	0.08887	1	1.584112	0.999554876941347	0.77851810442521	0.0003466906798739	False
chr7	44995065	44995565	SNHG15|chr7:45034664-45035164:.	-0.0723564567706482	chr7	44986960	44986961	SNHG15	ENSG00000232956	True	0.0377100614638804	0.7	0.85	1.0	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	8654	False	High H3K27ac	1	8.44586	0.962195483096682	18.195402	0.981039293006437	8.88182	0.961158995620256	0	0.541595	0	0.08887	1	1.584112	0.99901936952428	0.353191862789339	0.0003466906798739	False
chr7	93004809	93005438	CDK6|chr7:92634123-92634752:.	-0.104995177464508	chr7	92836593	92836594	CDK6	ENSG00000105810	True	4.62441615550876e-10	0.6	0.75	0.8	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	171205	False	High H3K27ac	1	6.452229	0.94608706494802	8.713755	0.943110085880391	10.884903	0.972310977415484	0	0.758233	0	0.233232	1	3.631421	0.943824759404875	0.0058249015768046	0.0003466906798739	False
chr7	100444358	100445290	PPP1R35|chr7:100041981-100042913:.	-0.125872955804367	chr7	100436564	100436565	PPP1R35	ENSG00000160813	True	0.0001535075807569	0.7	0.75	0.95	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	8350	False	High H3K27ac	1	27.47459	0.995986533455945	32.435145	0.994739631228666	14.073613	0.982909646347356	0	1.08319	0	0.700556	1	7.857619	0.999066385073623	0.370995572686979	0.0003466906798739	False
chr7	103995900	103996555	RELN|chr7:103636347-103637002:.	-0.132072659329201	chr7	103989515	103989516	RELN	ENSG00000189056	True	1.34972379373612e-22	0.0	0.0	0.05	0.35	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	6710	False	High H3K27ac	1	4.156632	0.912592153867735	6.615954	0.922481647157842	22.488155	0.99448245764429	0	0.324957	0	0.336414	1	3.083608	0.999308686658555	0.501149026369461	0.0003466906798739	False
chr7	106978516	106979016	PRKAR2B|chr7:106618961-106619461:.	-0.148649727024875	chr7	107044649	107044650	PRKAR2B	ENSG00000005249	True	3.44222218932632e-17	0.45	0.7	0.9	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	65965	False	High H3K27ac	1	14.498579	0.984070824046509	27.626316	0.992409482691438	18.719266	0.991053476519273	0	4.441077	0	0.334348	1	3.214955	0.984219617891959	0.0216230358768277	0.0003466906798739	False
chr7	106979031	106979531	PRKAR2B|chr7:106619476-106619976:.	-0.117851349408608	chr7	107044649	107044650	PRKAR2B	ENSG00000005249	True	5.90010588002862e-06	0.25	0.5	0.65	0.8	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	65450	False	High H3K27ac	1	32.65305	0.997506195545442	44.406769	0.997856886796864	4.338566	0.894792624573326	1	6.824095	0	0.242045	1	5.548288	0.984386157409065	0.0218573681771828	0.0003466906798739	False
chr7	106979629	106980464	PRKAR2B|chr7:106620074-106620909:.	-0.0659145495988001	chr7	107044649	107044650	PRKAR2B	ENSG00000005249	True	0.0254314201941234	0.45	0.7	0.95	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	64685	False	High H3K27ac	1	17.804714	0.989533814429776	26.010868	0.991349615798251	6.048993	0.931997069779766	0	1.624784	0	0.439402	1	9.574569	0.984632737699373	0.0222136504590807	0.0003466906798739	False
chr7	107007135	107008276	PRKAR2B|chr7:106647580-106648721:.	-0.170540286370833	chr7	107044649	107044650	PRKAR2B	ENSG00000005249	True	4.2332096613877204e-21	0.45	0.8	0.95	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	37026	False	High H3K27ac	1	53.745275	0.999454480275565	67.779144	0.999454480275565	30.831059	0.998012749575274	0	2.274698	0	0.887422	1	6.452816	0.992805997876592	0.0478449381140445	0.0003466906798739	False
chr7	107010101	107011094	PRKAR2B|chr7:106650546-106651539:.	-0.122999002087577	chr7	107044649	107044650	PRKAR2B	ENSG00000005249	True	4.38045294959543e-10	0.55	0.8	0.95	0.95	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	34134	False	High H3K27ac	1	34.170446	0.997817921102262	42.618267	0.997654265184931	11.166785	0.97351891394816	0	1.733103	0	0.512831	1	5.363512	0.993562335059121	0.0535067923854637	0.0003466906798739	False
chr7	116949933	116950433	ST7|chr7:116589987-116590487:.	-0.0353751139462791	chr7	116953238	116953239	ST7	ENSG00000004866	True	0.040050509346488	0.3	0.45	0.6	0.9	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	3142	False	High H3K27ac	1	3.660793	0.901666173101202	6.604428	0.922325784379432	8.512135	0.958439190137003	0	0.0	0	0.329903	1	1.345886	0.999653429472898	1.0	0.0003466906798739	False
chr7	134639833	134640333	BPGM|chr7:134324585-134325085:.	-0.082179652030566	chr7	134646808	134646809	BPGM	ENSG00000172331	True	0.0071751643875544	0.25	0.5	0.6	0.7	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	6694	False	H3K27ac	0	1.311523	0.777007122928973	2.0228	0.793170093050079	4.697584	0.905336741532755	0	0.433276	0	0.239979	1	2.449949	0.999310951078072	0.50279709032207	0.0003466906798739	False
chr7	138352531	138353588	TRIM24|chr7:138037276-138038333:.	-0.0909025189824716	chr7	138460334	138460335	TRIM24	ENSG00000122779	True	0.0014275034847212	0.5	0.75	0.8	0.85	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	107273	False	High H3K27ac	1	38.758192	0.998542683021867	46.152819	0.998043922130956	34.425226	0.998721925217039	0	1.733103	0	0.347411	1	6.049519	0.969656740164294	0.0110789333879122	0.0003466906798739	False
chr7	140507907	140508876	NDUFB2|chr7:140207707-140208676:.	-0.0839796613880057	chr7	140690777	140690778	NDUFB2	ENSG00000090266	True	0.0200052083728725	0.7	0.75	0.9	0.95	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	188288	False	High H3K27ac	1	17.936329	0.989697470347106	20.314768	0.984779999688275	9.99486	0.967892267647563	0	0.866552	0	0.372095	1	5.122036	0.936473493615471	0.0051107270124416	0.0003466906798739	False
chr7	142838379	142839241	EPHB6|chr7:142536151-142537013:.	-0.056137501592715	chr7	142855061	142855062	EPHB6	ENSG00000106123	True	0.0320225875263342	0.1	0.1	0.15	0.2	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	23944	False	H3K27ac	1	2.901723	0.879307657538303	3.218391	0.853831886407207	2.945789	0.834551660717904	0	1.733103	0	0.578383	1	4.102242	0.996036901039696	0.0871330021934271	0.0003466906798739	False
chr7	142964196	142964902	KEL|chr7:142661283-142661989:.	-0.0422614278980299	chr7	142962680	142962681	KEL	ENSG00000197993	True	0.0261150036994266	0.15	0.35	0.6	0.7	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	2132	False	H3K27ac	0	1.034806	0.736662042737574	1.351474	0.725665923720756	5.430685	0.921149020402438	0	0.541595	0	0.402278	1	5.491297	0.999653429472898	1.0	0.0003466906798739	False
chr8	11879271	11880174	CTSB|chr8:11736780-11737683:.	-0.0725436028169439	chr8	11869447	11869448	CTSB	ENSG00000164733	True	0.0167847665357355	0.15	0.35	0.6	0.8	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	11571	False	H3K27ac	1	2.788732	0.8754656400505	2.986527	0.845329571844948	15.17619	0.985309933134868	0	1.299828	0	0.362152	1	5.376455	0.998538535567978	0.236874737551646	0.0003466906798739	False
chr8	18122637	18123137	ASAH1|chr8:17980146-17980646:.	-0.14576548960763	chr8	18084997	18084998	ASAH1	ENSG00000104763	True	2.79667960516922e-12	0.65	0.8	0.95	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	37888	False	High H3K27ac	1	4.136285	0.9123505665612	6.68433	0.923455789522904	22.271123	0.99431880172696	0	1.08319	0	0.070933	1	1.096708	0.992576384585052	0.0463543654087589	0.0003466906798739	False
chr8	23508429	23509665	SLC25A37|chr8:23365942-23367178:.	-0.231842423544966	chr8	23528805	23528806	SLC25A37	ENSG00000147454	True	1.61175193541457e-20	0.4	0.85	1.0	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	19746	False	High H3K27ac	1	20.32359	0.992175688523824	23.743697	0.989112984928069	19.711917	0.992199067940585	1	2.274698	0	0.434527	1	6.956921	0.996956984151178	0.113583271271589	0.0003466906798739	False
chr8	30911759	30912634	TEX15|chr8:30769275-30770150:.	-0.0710698367631651	chr8	30890605	30890606	TEX15	ENSG00000133863	True	1.1785759811869502e-09	0.05	0.1	0.1	0.25	0.65	True	K562	Gasperini et al., 2019	True	Gasperini2019	63178	False	H3K27ac	1	2.302458	0.853052572515158	3.096578	0.848968967720819	5.201572	0.916761483190199	0	1.299828	0	0.365466	0	0.593725	0.985115640619782	0.0229455902317721	0.0003466906798739	False
chr8	30912766	30913266	TEX15|chr8:30770282-30770782:.	-0.0578204066173796	chr8	30890605	30890606	TEX15	ENSG00000133863	True	6.47552191959196e-07	0.05	0.1	0.1	0.15	0.6	True	K562	Gasperini et al., 2019	True	Gasperini2019	63998	False	H3K27ac	1	2.456381	0.860152122071728	3.21055	0.853060365654078	10.642508	0.971009523215761	1	7.040732	0	0.242163	0	0.604167	0.98485335080826	0.0225422450500819	0.0003466906798739	False
chr8	38090386	38090886	ASH2L|chr8:37947904-37948404:.	-0.0602010920299878	chr8	38105242	38105243	ASH2L	ENSG00000129691	True	0.0368227712710288	0.3	0.55	0.8	0.95	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	14855	False	High H3K27ac	1	17.253477	0.988863604482613	23.925065	0.989315606540002	3.517084	0.864188968032544	0	0.324957	0	0.089182	1	1.476575	0.997940584419489	0.1679975149068	0.0003466906798739	False
chr8	55847774	55848651	LYN|chr8:56760333-56761210:.	-0.0638937156726623	chr8	55879813	55879814	LYN	ENSG00000254087	True	9.55704331051145e-05	0.35	0.85	1.0	1.0	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	31613	False	High H3K27ac	1	17.952992	0.98975202231955	19.89393	0.984070824046509	13.997679	0.982769369846787	0	1.191509	0	0.171424	1	2.831378	0.994203265147677	0.0594612337303611	0.0003466906798739	False
chr8	55851611	55852111	LYN|chr8:56764170-56764670:.	-0.085665546732339	chr8	55879813	55879814	LYN	ENSG00000254087	True	4.41451754953242e-05	0.15	0.45	0.7	0.95	1.0	True	K562	Gasperini et al., 2019	True	Gasperini2019	27964	False	High H3K27ac	1	8.019141	0.959288642279337	12.264498	0.963707352047258	9.080602	0.962546174348104	0	1.624784	0	0.332282	1	2.577932	0.995098598338402	0.0703862758897178	0.0003466906798739	False
